url	Project	Assembly	Type	Biosource	Assay	Replicate	Dataset	Description	Lab	Publications	Accession	Experiment	name	color	altColor
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bb09b17a-4913-4b9e-a012-e9479fc61486/4DNFIQBPRZZD.hic	4DN	GRCh38	contact matrix	PDX1-eGFP dCAS9-KRAB H1 differentiated to endoderm of foregut	Arima - A1, A2	merged replicates	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC		4DNFIQBPRZZD	DNESOGBAIC7		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ca74f9a7-1111-4199-8341-76ba1d36c893/4DNFINRZXAQF.bed.gz	4DN	GRCh38	boundaries	PDX1-eGFP dCAS9-KRAB H1 differentiated to endoderm of foregut	Arima - A1, A2	merged replicates	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC		4DNFINRZXAQF	DNESOGBAIC7	boundaries for PDX1-eGFP dCAS9-KRAB H1 differentiated to endoderm of foregut in situ Hi-C Arima - A1, A2	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/02396346-79d5-4704-a707-400a4dc1ab06/4DNFI4F6P2UE.bw	4DN	GRCh38	insulation score-diamond	PDX1-eGFP dCAS9-KRAB H1 differentiated to endoderm of foregut	Arima - A1, A2	merged replicates	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC		4DNFI4F6P2UE	DNESOGBAIC7	insulation score-diamond for PDX1-eGFP dCAS9-KRAB H1 differentiated to endoderm of foregut in situ Hi-C Arima - A1, A2	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ca12c118-478f-416b-93ad-4a965a31ee5a/4DNFI9C517H3.bw	4DN	GRCh38	compartments	PDX1-eGFP dCAS9-KRAB H1 differentiated to endoderm of foregut	Arima - A1, A2	merged replicates	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC		4DNFI9C517H3	DNESOGBAIC7	compartments for PDX1-eGFP dCAS9-KRAB H1 differentiated to endoderm of foregut in situ Hi-C Arima - A1, A2	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ba6ff162-dd84-4b2c-ba2d-f07a0b2e4b3f/4DNFIRLG5UWL.hic	4DN	GRCh38	contact matrix	PDX1-eGFP dCAS9-KRAB H1 differentiated to definitive endoderm	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417	4DNFIRLG5UWL	DNESI1DNSGF		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f34c71b9-07d4-44b1-b7a5-e698146ff939/4DNFIU68Y49L.bw	4DN	GRCh38	compartments	PDX1-eGFP dCAS9-KRAB H1 differentiated to definitive endoderm	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417	4DNFIU68Y49L	DNESI1DNSGF	compartments for PDX1-eGFP dCAS9-KRAB H1 differentiated to definitive endoderm in situ Hi-C Arima - A1, A2	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4cde2f62-1313-45ea-9e78-71e4586c0338/4DNFI3UPEMSS.bed.gz	4DN	GRCh38	boundaries	PDX1-eGFP dCAS9-KRAB H1 differentiated to definitive endoderm	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417	4DNFI3UPEMSS	DNESI1DNSGF	boundaries for PDX1-eGFP dCAS9-KRAB H1 differentiated to definitive endoderm in situ Hi-C Arima - A1, A2	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2964a83f-049f-4140-a111-c43b321883f6/4DNFI5QAHLJA.bw	4DN	GRCh38	insulation score-diamond	PDX1-eGFP dCAS9-KRAB H1 differentiated to definitive endoderm	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417	4DNFI5QAHLJA	DNESI1DNSGF	insulation score-diamond for PDX1-eGFP dCAS9-KRAB H1 differentiated to definitive endoderm in situ Hi-C Arima - A1, A2	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2b047495-6f82-4500-b544-a1aa76997e28/4DNFIGEI2UJ5.hic	4DN	GRCh38	contact matrix	PDX1-eGFP dCAS9-KRAB H1	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417, Pulecio J et al. (2023) doi:10.1101/2023.06.14.544990	4DNFIGEI2UJ5	DNESFL8KDMT		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8270184d-25a3-4fec-a095-13e2dd41c88d/4DNFIGW1JEW4.bed.gz	4DN	GRCh38	boundaries	PDX1-eGFP dCAS9-KRAB H1	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417, Pulecio J et al. (2023) doi:10.1101/2023.06.14.544990	4DNFIGW1JEW4	DNESFL8KDMT	boundaries for PDX1-eGFP dCAS9-KRAB H1 in situ Hi-C Arima - A1, A2	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a9a40e89-4d1d-4214-a90d-0462701b6f87/4DNFI3KCEJHR.bw	4DN	GRCh38	insulation score-diamond	PDX1-eGFP dCAS9-KRAB H1	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417, Pulecio J et al. (2023) doi:10.1101/2023.06.14.544990	4DNFI3KCEJHR	DNESFL8KDMT	insulation score-diamond for PDX1-eGFP dCAS9-KRAB H1 in situ Hi-C Arima - A1, A2	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/17360918-2efe-455c-89da-d1be2a7c0863/4DNFI16A8I99.bw	4DN	GRCh38	compartments	PDX1-eGFP dCAS9-KRAB H1	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417, Pulecio J et al. (2023) doi:10.1101/2023.06.14.544990	4DNFI16A8I99	DNESFL8KDMT	compartments for PDX1-eGFP dCAS9-KRAB H1 in situ Hi-C Arima - A1, A2	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3d1254c1-c8b5-450b-8829-1f410da9411f/4DNFII9NVNO3.hic	External	GRCh38	contact matrix	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFII9NVNO3	DNESZNSYMTQ		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9c9a31e4-2f20-4a3d-94a2-20874eef460c/4DNFIVPP2BDF.bed.gz	External	GRCh38	boundaries	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIVPP2BDF	DNESZNSYMTQ	boundaries for heart left ventricle in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fb5dc354-6c8d-4569-8625-0b266939bb0d/4DNFIJP7BSVP.bw	External	GRCh38	insulation score-diamond	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIJP7BSVP	DNESZNSYMTQ	insulation score-diamond for heart left ventricle in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a65d26ae-c224-4961-8635-b5d2067c9acc/4DNFIGEIAJJR.bw	External	GRCh38	compartments	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIGEIAJJR	DNESZNSYMTQ	compartments for heart left ventricle in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1a1cc3cc-15a7-4ddf-9eea-b96400def819/4DNFIGU793GK.hic	External	GRCh38	contact matrix	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIGU793GK	DNESJ98FIW5		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/44c0a098-05d5-4638-b5e5-ad92a2d28ad6/4DNFIWKBEQK2.bed.gz	External	GRCh38	boundaries	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIWKBEQK2	DNESJ98FIW5	boundaries for heart left atrium in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/53366452-8f33-47ca-b5ed-1c06992a0883/4DNFIKICHOUI.bw	External	GRCh38	insulation score-diamond	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIKICHOUI	DNESJ98FIW5	insulation score-diamond for heart left atrium in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b6f06d76-195a-4c9d-a004-c3bdc5dc2630/4DNFISSPSX27.bw	External	GRCh38	compartments	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFISSPSX27	DNESJ98FIW5	compartments for heart left atrium in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/91a5a87a-7e53-4170-9f98-8df880205806/4DNFIYU853WO.hic	External	GRCh38	contact matrix	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIYU853WO	DNES228B63X		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/739a71c9-ba64-4b7a-baa5-c8900f6240b0/4DNFIIKKHU9Q.bed.gz	External	GRCh38	boundaries	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIIKKHU9Q	DNES228B63X	boundaries for heart left ventricle in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7076b117-243a-4eb1-9d50-a05eb9548429/4DNFI7LV1U2F.bw	External	GRCh38	insulation score-diamond	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFI7LV1U2F	DNES228B63X	insulation score-diamond for heart left ventricle in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/37f2c8a4-867a-4827-89e6-6e2ed490bdb1/4DNFINT99ZRQ.bw	External	GRCh38	compartments	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFINT99ZRQ	DNES228B63X	compartments for heart left ventricle in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0695c0b4-8b0e-4a78-a4f9-be8e148eaade/4DNFISDI5IAS.hic	External	GRCh38	contact matrix	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFISDI5IAS	DNESINBA78I		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/cc2db0c1-245c-4687-b636-453bdacf4abc/4DNFICOPZUOO.bed.gz	External	GRCh38	boundaries	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFICOPZUOO	DNESINBA78I	boundaries for heart left atrium in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/32c85b73-3bac-41a8-8c0f-5f167a3ad136/4DNFIFL1BQEK.bw	External	GRCh38	insulation score-diamond	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIFL1BQEK	DNESINBA78I	insulation score-diamond for heart left atrium in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bfeefbeb-3f06-47d6-aed7-1941a8cbd7c1/4DNFIF826IWB.bw	External	GRCh38	compartments	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIF826IWB	DNESINBA78I	compartments for heart left atrium in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2118aed0-8a60-43c7-b204-b326c5ec063e/4DNFINR2MFSM.hic	External	GRCh38	contact matrix	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFINR2MFSM	DNESW1HL87C		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/51abed13-c7da-464e-b739-10f183215007/4DNFIG2RX6EX.bed.gz	External	GRCh38	boundaries	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIG2RX6EX	DNESW1HL87C	boundaries for heart left ventricle in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c229a74b-d5e9-46ed-aaaf-6dd03fbf7dd9/4DNFIK6PY7UC.bw	External	GRCh38	insulation score-diamond	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIK6PY7UC	DNESW1HL87C	insulation score-diamond for heart left ventricle in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8d9dbc4c-649f-465e-92c9-a3174e450329/4DNFIGQ3Q35A.bw	External	GRCh38	compartments	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIGQ3Q35A	DNESW1HL87C	compartments for heart left ventricle in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3e956c4d-9520-4275-9d54-480add2831e9/4DNFI9FI1WN4.hic	External	GRCh38	contact matrix	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFI9FI1WN4	DNESY4QMHAD		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3c2dfbfc-2a72-4de4-8673-5fd2e024ba8d/4DNFIEBDKBL6.bed.gz	External	GRCh38	boundaries	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIEBDKBL6	DNESY4QMHAD	boundaries for heart left atrium in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/41813dd9-4065-45e3-8023-77e8a193dfbf/4DNFIBASG2R8.bw	External	GRCh38	insulation score-diamond	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIBASG2R8	DNESY4QMHAD	insulation score-diamond for heart left atrium in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2e51691f-c3ae-4595-866f-43a862e27daa/4DNFIZYDMOKJ.bw	External	GRCh38	compartments	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIZYDMOKJ	DNESY4QMHAD	compartments for heart left atrium in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7f902a51-7a0a-41d8-acfa-c29b3420faac/4DNFIM351CAA.hic	External	GRCh38	contact matrix	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIM351CAA	DNESUYU9VSU		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f3bcfaa8-d903-469b-9de3-2534f59a4425/4DNFIMJ5UIV6.bw	External	GRCh38	compartments	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIMJ5UIV6	DNESUYU9VSU	compartments for heart left ventricle in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3b7a512c-1ae8-4de9-b117-d7831eb549b2/4DNFIKPCGUQ9.bed.gz	External	GRCh38	boundaries	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIKPCGUQ9	DNESUYU9VSU	boundaries for heart left ventricle in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/14e952a2-0424-4ebe-a965-292b0ed06663/4DNFI6L9PN8E.bw	External	GRCh38	insulation score-diamond	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFI6L9PN8E	DNESUYU9VSU	insulation score-diamond for heart left ventricle in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8c304c3b-71f3-4302-8fe8-989d881d32ae/4DNFI176BGDG.hic	External	GRCh38	contact matrix	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFI176BGDG	DNESV6NHHCO		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5af35aff-89a0-4e2e-aee0-9f6a8ab1ff20/4DNFI7DKS9AP.bw	External	GRCh38	compartments	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFI7DKS9AP	DNESV6NHHCO	compartments for heart left atrium in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/42e5f808-15b3-42fc-84ac-78feb96e62ac/4DNFIYGIAVIS.bed.gz	External	GRCh38	boundaries	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIYGIAVIS	DNESV6NHHCO	boundaries for heart left atrium in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0c1406f0-d29f-44a2-ba40-fec7dd626f8f/4DNFIQXX8Y5S.bw	External	GRCh38	insulation score-diamond	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIQXX8Y5S	DNESV6NHHCO	insulation score-diamond for heart left atrium in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0fe92b41-3a75-4665-86cf-b39f4cf94aa6/4DNFIPVMIIRE.hic	4DN	GRCh38	contact matrix	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFIPVMIIRE	DNES8CZNQCU		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/079ab2ce-54f4-406a-9080-17411d8a6f58/4DNFIR6FPAOR.bed.gz	4DN	GRCh38	boundaries	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFIR6FPAOR	DNES8CZNQCU	boundaries for WTC-11 differentiated to cardiac muscle cell in situ Hi-C Arima - A1, A2	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e477c88e-6365-41f1-8ccc-2672a153ba70/4DNFIW786VSR.bw	4DN	GRCh38	insulation score-diamond	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFIW786VSR	DNES8CZNQCU	insulation score-diamond for WTC-11 differentiated to cardiac muscle cell in situ Hi-C Arima - A1, A2	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/db291517-867c-4364-a71e-a465a847b70b/4DNFIPXIJIHZ.bw	4DN	GRCh38	compartments	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFIPXIJIHZ	DNES8CZNQCU	compartments for WTC-11 differentiated to cardiac muscle cell in situ Hi-C Arima - A1, A2	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8538b53a-eb26-40cb-9ec3-a61028f43e2b/4DNFIPTFHCFP.hic	4DN	GRCh38	contact matrix	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFIPTFHCFP	DNES23G2JHL		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/aeb51a52-2d6d-4570-bc3d-995657bac8b4/4DNFINOJRUCJ.bed.gz	4DN	GRCh38	boundaries	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFINOJRUCJ	DNES23G2JHL	boundaries for WTC-11 differentiated to cardiac muscle cell in situ Hi-C Arima - A1, A2	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/895ebb41-279a-44ab-a43a-efe3cccfd40c/4DNFIXU9AFQA.bw	4DN	GRCh38	insulation score-diamond	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFIXU9AFQA	DNES23G2JHL	insulation score-diamond for WTC-11 differentiated to cardiac muscle cell in situ Hi-C Arima - A1, A2	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7bc15503-deea-475a-999f-775512b4a9af/4DNFIBMIKEMT.bw	4DN	GRCh38	compartments	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFIBMIKEMT	DNES23G2JHL	compartments for WTC-11 differentiated to cardiac muscle cell in situ Hi-C Arima - A1, A2	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2232012c-4627-439b-9ce7-ad10a2bc3334/4DNFIESB8H1S.hic	4DN	GRCh38	contact matrix	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFIESB8H1S	DNESHYMOHEK		rgb(0, 150, 0)	rgb(0, 150, 0)
